BHI_ID,current_area,year
14,521,2009
15,2877,2009
16,0,2009
17,1106,2009
20,12419,2009
21,4052,2009
22,3577,2009
23,100,2009
24,8325,2009
25,1189,2009
26,11803,2009
29,8759,2009
30,1933,2009
31,5099,2009
