BHI_ID,area_km2,year
1,0,1993
2,0,1993
5,0,1993
6,0,1993
9,0,1993
10,0,1993
11,0,1993
12,0,1993
13,0,1993
14,0,1993
15,0,1993
16,0,1993
17,0,1993
18,0,1993
19,0,1993
20,188,1993
21,0,1993
22,0,1993
23,0,1993
24,904,1993
25,0,1993
26,585,1993
27,0,1993
28,0,1993
29,500,1993
30,0,1993
31,0,1993
35,0,1993
36,0,1993
37,0,1993
38,0,1993
39,0,1993
40,0,1993
41,0,1993
42,0,1993
