BHI_ID,current_area,year
14,0,1931
15,159,1931
16,0,1931
17,0,1931
20,5389,1931
21,0,1931
22,0,1931
23,0,1931
24,3139,1931
25,0,1931
26,3763,1931
29,1918,1931
30,60,1931
31,641,1931
