BHI_ID,current_area,year
14,278,1955
15,2496,1955
16,0,1955
17,490,1955
20,8069,1955
21,0,1955
22,0,1955
23,0,1955
24,4504,1955
25,61,1955
26,7137,1955
29,2710,1955
30,92,1955
31,1352,1955
