BHI_ID,current_area,year
14,314,2006
15,2626,2006
16,0,2006
17,730,2006
20,12451,2006
21,1787,2006
22,2458,2006
23,100,2006
24,8362,2006
25,1217,2006
26,11909,2006
29,7996,2006
30,1794,2006
31,5167,2006
