BHI_ID,current_area,year
14,236,2010
15,2398,2010
16,0,2010
17,575,2010
20,12678,2010
21,4557,2010
22,3871,2010
23,189,2010
24,8575,2010
25,1324,2010
26,12282,2010
29,9008,2010
30,2126,2010
31,5530,2010
