BHI_ID,hours_per_area
1,7.87924150270163
2,4.25759534199767
3,1.08180256847287
4,3.80278515090244
5,0.133379005373147
6,0.192475321349658
7,4.72390084026473
8,1.898770895918
9,0.540828845052545
10,2.09784207414234
11,2.31685903018479
12,2.09484457919417
13,2.11494799328056
14,1.02521720313932
15,5.50132009271404
16,0.205916997602289
17,1.45999461646683
18,0.0220421935571913
19,0.00233818079676242
20,0.15788092896496
21,4.7786917978777
22,0.110634554571487
23,2.96975144748041
24,0.239684407483463
25,0.010158741491957
26,0.0278092856241063
27,0.00688023079866815
28,0.000464056360528549
29,0.00306852236386632
32,0
33,0.00103702180101031
34,0.0175645877156955
37,0.0777289872722215
38,0.00155075736742416
41,0.0530788944835473
